hashtag,text,comp,pos,neg,neutral
bjp,MT @IlariaCalvani: FREE MARO’ #Modi #Gandhi #BJP #BJP4India #INCIndia  #CongressParty  #INC #AAP Riportateli a casa http://t.co/xDhHPbuFWM
bjp,MT @IlariaCalvani: FREE MARO’ #Modi #Gandhi #BJP #BJP4India #INCIndia  #CongressParty  #INC #AAP Riportateli a casa http://t.co/DX1y2WgI2I
bjp,RT @Rajender_Shimla: Why doesn''t the #BJP take any action against corrupt ministers of it''s government in #Punjab? http://t.co/sqQfJf2f3D…
bjp,RT @tranellio #Marò DIFFERENZA TRA PROIETTILI TROVATI E QUELLI IN NS DOTAZIONE #Modi #Gandhi #BJP #INC #AAP @Striscia http://t.co/CEgRjAnqRE
bjp,RT @tranellio #Marò DIFFERENZA TRA PROIETTILI TROVATI E QUELLI IN NS DOTAZIONE #Modi #Gandhi #BJP #INC #AAP @Striscia http://t.co/SnYbQZSguA
bjp,RT @Rajender_Shimla: Biggest hawala rackets running in #Surat under #Modi &amp; #BJP nose http://t.co/Bv7V6aXma6 @rachitseth @Vishesh4 @priyank…
bjp,"RT @TigerNaMo: #BJP eyes record Vadodara victory margin.. http://t.co/1qPVTsxQ0Z
#TsuNaMo"
bjp,"RT @TigerNaMo: Only #BJP Can Pull Out India From Its Condition
#TsuNaMo"
bjp,#BJP is going to set up fasttrack courts to deal with convicted politicians.
bjp,RT @RanvirShorey: #BJP: Defending Communalism with Nationalism. #Congess: Defending Corruption with Secularism. #India: Living with Corrupt…
bjp,"WATCH LIVE: Shri Narendra Modi to speak at various rallies across India, from 25th April to 30th Apr...  #BJP #NaMo"
bjp,"Narendra Modi addresses rallies across Gujarat, reinforces the BJP’s focus on good governance and de...  #BJP #NaMo"
bjp,"RT @bprerna: Shiromani Akali Dal aka SAD.   

SAD In alliance with #BJP  

I'm done here 😂 😂 😂 

#Modi #Congress #PanjaForPunjab http://t.c…"
bjp,RT @Rajender_Shimla: Biggest hawala rackets running in #Surat under #Modi &amp; #BJP nose http://t.co/Bv7V6aXma6 @rachitseth @Vishesh4 @priyank…
bjp,RT @friendscongress: Drug Capitals - #Punjab &amp; #Goa. Rape Capital - #MP. Naxal Capital - #Chhattisgarh. Hawala Capital - #Gujarat. #BJP-#ND…
bjp,RT @AMuskeeter: Akali-#BJP Corruption in #Punjab.CM Badal says that No #Lokpal can eradicte corruption frm country.http://t.co/a5LK7pSKqX ……
bjp,RT @Rajender_Shimla: Why doesn''t the #BJP take any action against corrupt ministers of it''s government in #Punjab? http://t.co/sqQfJf2f3D…
bjp,"RT @IM_JavedKhan: MMS's brother joins #BJP.
Gandhi, Shastri, BagatSingh, RajenderPrasad, MilkhaSingh and AbulKalamAzad family joins #AAP.
#…"
bjp,"RT @Rajender_Shimla: रामदेव की 'हरकत' से मोदी और संघी मित्रों के मिशन को झटका ! #ramdev का बयान, #BJP के लिए भारी..   #PanjaForPunjab http:…"
bjp,RT @IYC: Akali-#BJP Corruption in #Punjab.CM Badal says that No #Lokpal can eradicate corruption from country.http://t.co/t3tXVLjvus  #Panj…
bjp,RT @IYC: Akali-#BJP Corruption in #Punjab.CM Badal says that No #Lokpal can eradicate corruption from country.http://t.co/t3tXVLjvus  #Panj…
bjp,RT @Rajender_Shimla: Biggest hawala rackets running in #Surat under #Modi &amp; #BJP nose http://t.co/Bv7V6aXma6 @rachitseth @Vishesh4 @priyank…
bjp,RT @timesofindia: VIDEO: @NarendraModi's journey from #RSS pracharak to #BJP's PM nominee http://t.co/1lwLZRLAgO http://t.co/S6HnE0GIlH
bjp,After Priyanka's unearthing of #Vadra land-scam Abdullah father-son helping #BJP &amp; #Modi with fresh issues to hammer with?! Good going!!! :)
bjp,"RT @Rajender_Shimla: रामदेव की 'हरकत' से मोदी और संघी मित्रों के मिशन को झटका ! #ramdev का बयान, #BJP के लिए भारी..   #PanjaForPunjab http:…"
bjp,#bjp. During privatisation by Vajpai many companies are sold at very very low prices..
bjp,RT @IYC: Akali-#BJP Corruption in #Punjab.CM Badal says that No #Lokpal can eradicate corruption from country.http://t.co/t3tXVLjvus  #Panj…
bjp,RT @Rajender_Shimla: Why doesn''t the #BJP take any action against corrupt ministers of it''s government in #Punjab? http://t.co/sqQfJf2f3D…
bjp,RT @Rajender_Shimla: Why doesn''t the #BJP take any action against corrupt ministers of it''s government in #Punjab? http://t.co/sqQfJf2f3D…
bjp,RT @Rajender_Shimla: Biggest hawala rackets running in #Surat under #Modi &amp; #BJP nose http://t.co/Bv7V6aXma6 @rachitseth @Vishesh4 @priyank…
bjp,RT @AMuskeeter: Akali-#BJP Corruption in #Punjab.CM Badal says that No #Lokpal can eradicte corruption frm country.http://t.co/a5LK7pSKqX ……
bjp,"RT @Rajender_Shimla: रामदेव की 'हरकत' से मोदी और संघी मित्रों के मिशन को झटका ! #ramdev का बयान, #BJP के लिए भारी..   #PanjaForPunjab http:…"
bjp,"RT @Sanjaypro: महेश भट्ट कि तो जल गयी होगी ""@creativegarg: IIFA अवार्ड समारोह में भी मोदी के जलवे, गूंजा 'अबकी बार...'  

#Modi #NaMo #BJP"""
bjp,RT @friendscongress: Drug Capitals - #Punjab &amp; #Goa. Rape Capital - #MP. Naxal Capital - #Chhattisgarh. Hawala Capital - #Gujarat. #BJP-#ND…
bjp,RT @Rajender_Shimla: Why doesn''t the #BJP take any action against corrupt ministers of it''s government in #Punjab? http://t.co/sqQfJf2f3D…
bjp,RT @Rajender_Shimla: Biggest hawala rackets running in #Surat under #Modi &amp; #BJP nose http://t.co/Bv7V6aXma6 @rachitseth @Vishesh4 @priyank…
bjp,RT @Rajender_Shimla: Biggest hawala rackets running in #Surat under #Modi &amp; #BJP nose http://t.co/Bv7V6aXma6 @rachitseth @Vishesh4 @priyank…
